Not_filtered,Be,B,Na,Mg ,Al,P,K,Ca,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Pd,Ag,Cd,Sn,Sb,Ba,W,Pt,Hg,Tl,Pb,U
1,0.097547263099337,691.517607124198,1907692.31770351,13921.4016218202,2153.00096121107,10817.747841601,1166773.98493154,79293.0324150724,5.52073551787618,433.190573602323,270.169278076823,4105.14272286073,9.56568198051497,911.923354416562,536.714987279131,-18.1123240165146,5.36452432387997,1.69433873109525,16.4366064089996,0.036470100465161,-0.029706069326572,0.105554203175175,5.86933965324415,5.40032435448993,38.7541051331138,4.89488208611394,3.77459887860362,2.50650972201714,-0.061838460633488,2.14968883198519,0.360000715928148
0,-833.44539279654,-363409.889926796,2072131.21411451,-3683496.68691048,393055.365298172,-4735845.30786631,-1573756.02832454,232823078.708571,-9246.11969820471,-2296.26148664288,-23430.135130074,-997396.345941718,-1889.12459297784,-5494.48940414724,-142934.001109511,-843664.408025132,8456.98960550396,-107932.062774623,-23267.2211296913,-1652.72112848727,-1400.07344662098,-861.805732833608,-7.99172053326959,684.620710585574,-10810.2074888178,-1133.55800108227,-123.515083320837,-4527.71810759009,-1222.49110513523,1618.44916678252,-407.946219754102
0,-467.824536377578,-185146.357639552,1230792.38753958,-1284836.49497959,301227.085011895,-2555308.56458076,-2293361.89118981,235162507.150824,-4856.65985377206,1602.28438946499,-44871.4456703792,-372155.091235194,-908.411029944775,-2051.26118145811,-70041.4511127063,-397257.60809935,1693.86733065466,-48709.4105542841,-11558.7281822512,-1046.80819056707,-495.434097323265,-347.936950667262,-19.1585790719063,-2331.35060826002,-4540.01434006189,-385.324686692544,-241.833258260053,-2027.43733364543,-598.9053585393,1064.48395624789,157.98507894433
1,8.97214002657082,748.590090087508,291284.064496227,1135820.49626494,76428.9827742254,69423.199457749,14697.6285432432,234928415.986235,1037.26517021643,2607.97005592356,37354.9872398939,105772.609011875,50.8521222072152,395.050487111867,267.031080640063,5012.63248165112,219.041948357235,86.9709195863371,21.8136149058394,38.8016358679382,2.50470515129687,143.928488588375,4.77631200876118,11.3703708837116,1547.00860839198,96.9042149050865,0.296953350889025,5.05408512613963,1.47490853625403,88.9632502627872,686.321674020616
1,-0.223205903072144,138.282233785007,32569.1989396947,190.866182370011,605.416142569315,3146.78676870889,47.936983357573,1014.45982080049,-0.435185581314025,92.450401637503,-22.5752017745777,194.762205394528,1.9862749093872,110.183360735303,-9.72803374064432,102.112568790189,2.11366968748828,18.6168997245781,-0.198182357653364,1.60630893235063,-0.205663344061209,34.2527703922845,7.38996865543728,1.61902599296278,2.17926225043649,0.894425259746183,0.516610342357949,7.50587054170758,-0.080378668038667,283.490516895382,-0.203082022757403
1,6.11329400945161,40711.1141185497,404780.071277361,1827260.24417148,128269.280579041,1725088.84372849,31726116.4207138,1518821.82962006,482.839414119027,659.136061577166,25072.9669007811,155785.254980479,1138.12922617013,3396.80871506277,20399.065036645,30236.0178379108,370.777536855832,123.480476588781,180.116796955998,4.42518846700899,0.467419155354178,19.5865882657757,31.913772435385,14.9447246456797,1641.68564442798,17.4834210157902,2.75617396306626,5.2613095756006,13.3122946635668,254.999998334784,8.54394363151967
1,0.188709274255359,1932.11468323851,1067725.7814313,2011391.7741495,1354.56826357784,43979801.753937,72060988.4260747,163072.416464466,6.6859341566794,43.1322260997712,47893.3524470191,2129.14085662933,347.99770912431,150.701947955754,277.635782546771,69717.2241377713,22.8828434609841,46.226085766576,171.52346021575,0.427346362125451,-0.214557420233496,2.35088205914422,9.7195004651343,20.8081637223452,229.535183816425,0.832251903925079,1.17099939043844,4.63092639239399,4.99645593964317,2.40095451720521,6.75623533584471
1,2.69257237509699,1709.49785956542,1038792.09088894,2568436.06318651,2809.50492910474,37719923.9794336,60825411.1253456,247988.387604331,7.26969304353369,97.7185349434352,85903.1195565227,6962.02641254161,174.220441570269,232.994788140628,1293.72494113527,43378.0467226093,68.8971610743458,30.911055509046,191.300061183863,0.175153360797735,0.033515444649786,19.1291182088074,74.8973135128956,19.8298372075083,521.648529873945,1.07121150971291,1.38542977927817,4.34227538141989,34.9658901152758,5.65419715154486,7.69778031322192
1,-0.063471427710355,317.028122515308,3197455.5086969,641013.233879605,992.933800051333,9927763.69635025,13259981.2280906,212982.789794536,20.9699492059045,104.109842804268,609.37553119661,2853422.73949367,44.8297420276439,74.4985290617719,3232.84082229808,92098.7546557467,7.49731234867319,1077.88040290829,1966.29239353949,-0.374620365269787,-0.059898659530502,6.89085652187755,3.03865054676419,2.69411477081244,98.3506128338496,19.2944155902852,1.94283360678356,3.99657432769474,1.3708456367465,12.46433360852,-0.152852806555898
1,-0.144816342114085,279.607271161322,2665743.66563704,641131.879301267,1182.34941176352,5701114.03579414,7880045.05727751,119778.796812673,4.84816540811126,93.7683913781785,857.19082935749,143209.620673146,29.1200573135304,70.5771427560955,9888.87208689529,45911.5559931579,6.33128235071763,433.420908906309,96.8055346940778,-0.339844995577341,1.16631200134568,0.703594751585102,2.77222664195551,33.7487688134903,60.0855952065816,0.414707299570545,1.13089004938062,2.72498255586048,30.1431652794877,2.99125730974162,-0.176692245528079
1,-0.010070273625719,436.383644524279,4319166.26119349,496342.06830766,19769.7455923506,9135703.22117533,10216715.8200015,174445.774066879,28.3281237113995,55.1538109539813,651.560486400448,112067.479106836,21.157384579617,51.8257310886388,2490.91102598771,43994.7351441297,5.29931032925309,926.09249527629,398.392183012,-0.356362617200427,3.07151752712601,18.1696077957729,3.88314341014262,3.12833107642737,874.638804458776,2.39451214236237,0.827137621998767,4.18166414296344,2.03702374554648,7.60392074891916,-0.00858958155814
1,-0.270023746950219,248.932020925529,2275992.27028656,602372.138776222,969.114953452151,5277902.27676185,7279556.55141124,109457.617516478,2.99865419707365,33.5443478058747,788.938307459667,137866.639796704,33.7800444468824,28.7841031964571,9624.91313824596,45224.7620287751,5.63464732485788,483.023389843628,80.2745742856677,-0.471667967551649,1.31617256724547,0.58503783030535,2.70109982731979,1.55116603075452,46.1360075614404,0.206379997642744,0.991938017272887,2.30637136092603,2.84977780945589,2.83192050326235,-0.161100650317277
1,1.6810147735608,349.073684147352,2099672.78349569,588303.642553459,3657.6247939169,10872702.8398949,9709857.97709638,137079.396580515,28.0552736370664,64.1201396120289,10977.1693004339,246833.003501131,300.929994383092,60.6734424278556,344848.683367113,128885.913090755,13.7384632259822,1877.64608954744,3172.66732595684,0.11508015446958,82.0995406376266,254.326432716518,3.97039259394556,9.5949315366685,72.4653812878479,4.64886776153259,1.22209993164706,4.44186051644367,0.704873396876566,40.2841483429024,0.075005676844041
1,13.831809665864,15185.0979745719,16390732.9287259,5527426.8863333,299612.120742698,385023.107721832,9643050.3103894,5147143.03540791,2105.82790208218,826.436795182087,22963.0886918163,610226.5778842,908.059353889924,1324.68975510361,6178.47773118413,23236.4867289775,10136.5116975121,103.748626987446,152.587576955124,55.4901520640984,77.5508459633339,211.146303342945,79.327654178908,166.846474810382,1832.01026267879,60.1128062636894,1.5723061969151,20.7469533593762,3.91870334214541,460.162409104929,655.964273037111
1,-0.010463872138317,694.358077504641,8515550.51539969,953826.343367964,2165.43670777685,15346740.3758633,21893598.8955047,819684.194114126,27.4338482827172,430.178742458133,2298.72042896442,103801.537330389,45.7281134693852,382.780527207195,5564.11225870894,99287.0797667161,6.8703741301651,2459.26389940085,358.751165920454,0.05049291790047,1.52151952115809,7.82480457873631,2.64327368189445,2.9583735550832,391.093299632772,4.60150822103318,2.02133118353105,7.23737813958122,0.814661204594406,5.09562828323233,0.177733020616576
1,0.047153800852617,685.674642605121,8098099.73893834,907947.183448133,1789.71955095019,14658440.9479048,21329686.6999996,580854.058198065,8.71431116029266,133.166921127571,2228.91188301389,91289.5815650649,32.179168872904,111.818245261507,5057.55318573763,96985.3071206595,6.09950240392674,2215.92347806638,340.674176074713,-0.207614282229056,2.21719894538056,6.60912318554586,3.66961371091453,3.64135575061725,412.240550615187,1.36210021065432,1.68137168856546,4.9314501881424,5.88394431141641,6.5264250933029,0.017722415475587
1,-0.090416385132529,9814.63044965322,12218.3560933742,3268869.76276835,3731.19989569778,7232823.34511643,8326572.40846334,3467827.11170877,2.88144732858332,16.8799109060669,18539.1994552381,76452.497717103,34.5432626949718,623.90637797596,4904.52041438908,51874.156032293,12.20813743306,2811.0078632202,453.278946262883,4.9079954272259,2.24753961686249,164.100132934647,4.95808028079488,4.41247698860516,9512.41120305142,1.86382041818034,1.41667980973444,2.3439677561964,11.7648983125801,8.40440052051031,1.08928025491589
0,47.2737758077347,500648.739965433,225198.029035054,71148801.404746,103540.136813978,86841.4613914243,18234.3830347465,147190596.616464,11351.561149628,48026.8991768294,1948604.77931047,1548226.36805979,123.016348501686,1426.34514237751,518.751906044495,10828448.5397651,354.905056902863,20835.3642198352,42591.0334535141,41.6389441324775,22.5402726705034,133.391522909401,49.1213993335905,737.582844028593,2305.22934089678,101.323953127399,38.3176110274829,369.708188225631,28.0953265968681,187.170833725073,665.961614570938
1,0.339243476095727,240.132553300618,196.766565731286,197.070179319986,336.752239063693,2470.86409716117,-601.754957357383,1981.48040260012,2.51928764920583,11.6138327773897,-2.44790604666971,81.1149850028245,0.728082449566674,3.41879634088914,-13.8766023938061,42.4559591309631,1.92013497737871,8.91523897299037,5.17367855341696,0.19905886731451,0.199157145445471,0.294985519706294,1.30432220940048,34.8408301482286,4.52419071822693,0.460030052118828,0.290978127226533,17.6365228803879,0.283196411759864,-0.549810776291862,0.326925092422861
1,973.196183381159,10044.9807989005,10140.8795525929,10165.4853566144,10384.595593259,12043.5766182373,9487.08820445825,11205.317646518,10257.0309174764,1006.78734963889,10365.3939139407,10392.926714587,1030.29826714331,975.665446979454,9912.14374102877,9775.51573761846,1002.7524627368,9649.98899095473,10757.826255591,1009.98356676227,1011.98793895992,945.758391821296,1011.14240529641,1051.52866605,10110.6624474523,989.682868521629,955.621529213833,528.180579625119,982.971091028215,996.998086713971,1019.61796736051
1,846.136164626983,9112.15749723986,61903.039695542,66537.3450716856,9057.81449756394,59210.766777295,819796.251657118,90599.0899376261,8859.87989180875,864.493360115884,9663.0305559297,8989.00163386367,899.74065108254,855.114033489899,8745.3295354169,8930.7022186655,871.748659021136,8893.23141220704,8709.92967879663,832.525666175909,844.84483133575,807.800957843894,837.489188723032,871.883140236239,8642.35947461143,820.46430877049,841.672931113092,454.180798023062,838.411433801556,845.056057122575,862.280267037026
1,0.372600587386693,805.798946180567,11400.883436863,107949.04493621,570.057930863576,99861.488167,925570.448738044,92653.6246037614,2.80054376946701,10.546457198668,1961.78482468631,385.379242752382,6.88700178421975,52.4613114098229,49.8374731375545,1827.04160145854,6.04781848551176,27.6604825813147,4.01527994094786,0.419700051130246,0.223647973447167,0.735830425558216,11.2944145552753,10.0448031014742,288.874565760285,1.12023317373508,27.2803506766842,10.6745843623887,0.758393529980277,2.01626262763028,0.201923929115499
1,0.258223427811488,747.485881878777,11627.6498576435,108971.548539384,545.137861520382,94888.4811666192,912375.337952532,91342.2158014444,2.53010861225958,12.6011596921744,1954.79829458917,432.883868508126,7.62238390132298,53.1659234249298,46.9902112653795,1875.96494663835,6.55083385174842,21.8375236441483,3.28828782588146,0.320728410977997,0.242610367609278,0.750633497864915,58.0477135090497,8.08347026809182,289.048729307348,1.00292673415206,21.9187419453112,7.00056967525324,0.550118828627841,1.97870584656686,0.17711174877056
1,0.120574449501001,335.963033268864,461804.438785203,397.050216019505,631.33577514895,1019.00404768238,-222.862773866036,6484.40572276616,0.393155005669831,28.5697073360068,-2.39016134021442,458.328520553691,0.65420196005469,10.5430681039523,37.0896240330363,148.026725126042,3.21778302631687,50.1275287703035,1.45655478045066,0.575816831052567,1.45849595591746,0.034611490276994,7.32691045562381,9.12675114244989,14.7621266461939,0.686455741845826,3.23364922522716,5.3949075956155,0.106932110309788,4.85282565042206,0.023751818710227
1,1.14912468903334,9086.66766524136,1667714.52678613,542067.855445581,10895.4683289856,735963.555909818,3260100.26296371,40581447.5455437,144.902628506656,857.380595333659,4665.17132263994,35752.3492647011,129.979743919647,958.751699433496,3732.9732698237,5968.49475445128,10.946762729836,48.2025407917058,53.3848979236455,4.23067097252517,2.77400117374545,84.130219509789,8.76508351244968,11.4004516359364,16404.8085480644,239.556902120758,3.42837633975731,5.24335214566422,2.30550664191717,19.03883635152,182.531087359478
0,407.234974565473,170615.462557288,2587461.24768646,1092543.02988759,824551.033216977,6293358.44085184,23989245.1037362,203893956.361835,29716.9574624006,3248.87929485009,-220652.959583863,167546.46206512,2126.56952037825,-24127.6827219679,23512.9914272515,184581.263043932,22569.714145112,27002.2902408269,9892.38413389305,900.766709137294,1231.38714207594,1324.438551451,2919.68418125222,50998.6659116217,81165.3981496449,924.740896112372,4388.13300775565,4147.97314650669,1330.60600089474,4482.52912028292,1038.20754772642
0,180.817101334542,34563.5411442448,1113250.43476088,620743.625648798,82264.713748949,756352.273473237,4309254.92810577,134497178.065924,8147.90554674997,2988.84887042811,-13521.7971203468,23424.5882169315,974.983063743214,-579.415506193137,8196.78221465365,42576.4243589475,2539.49997404383,17901.7644040748,6307.21441819457,317.393484065508,230.526641240624,428.36682305603,164.663595490433,4479.06654890388,53061.7364394715,333.944701481986,359.067141208031,480.088486759056,240.135842834135,362.471737952763,704.724167299187
1,3.01340985036195,21325.7735077622,802000.672966497,495197.384201068,9089.91671189111,387049.092761461,1766519.64266061,127695101.824399,383.180187346439,1919.68074962418,2416.15105869582,14125.0303198482,76.7677814430767,739.540270267608,1326.86045323813,3382.31124109933,20.0333541920026,89.2126120589066,52.5467054920941,10.8667450208409,6.33997101213665,221.583640400023,10.7113027660139,8.22512030259902,49900.0190655541,55.0021832921432,1.8079417241197,4.22669343240877,1.35977855893681,22.8535144543813,573.07494567496
1,1.55068608356028,8807.55953737858,1250703.79835332,570263.725723119,11122.3394808453,741903.337850038,3206807.28040817,39244322.5069032,256.062361728098,832.184813049429,4590.53164488809,35214.0648326862,136.732706761115,1183.51916158826,3790.52591124695,6049.43714933662,13.8376829953253,59.1572032775173,51.8674229496333,5.90906477540135,1.99834202093482,87.9034862088241,9.92980945884988,8.73665540747699,4942.02816634341,270.014175216067,4.54736906205135,3.61262799740843,3.01662552484141,22.5290629346459,131.779601531843
0,345.482727740852,49328.9316000761,878047.592741214,910293.596660344,100204.898513479,572366.480278967,4383091.20833644,144489314.642687,7228.2280506008,4448.79693713987,-14068.5413725796,30372.2219815657,537.531344111353,-2087.49656084869,3439.25816407908,36324.1725669602,1508.89287373514,2297.47622837526,2350.26604812218,379.425323358279,221.365465696178,544.745918165992,253.605962246978,3943.79623580388,14335.760253546,307.804199569647,327.234215059261,1670.47269683626,83.4759107868,489.445577317318,671.096057256859
1,4.58594642927953,23525.8168771117,702913.698947498,696917.961117654,8907.78801790619,377492.147025074,1767688.03822638,133206058.2666,831.051285352252,1979.76575474037,2616.99293504302,13372.0131923469,88.892332142316,1602.99596722854,1039.06542113085,3121.76800357639,22.5693382701635,79.9080949097364,46.9799824724174,15.9870990125755,4.56869718873187,250.373701635118,14.2342125226909,7.65970840430384,10120.3410626558,40.1704817579281,1.48134430469888,7.33045261869857,5.18585487858571,25.105148302341,441.660569815135
1,0.854710134226374,3022.83390311023,1091832.4558961,323132.639119935,10553.364855836,20053875.3912059,1384101.34729175,2754044.75732458,42.2161624151998,2742.15324924315,19996.7685111769,27004.7939815972,64.2252370129418,1318.73096205491,791.262608850046,2707.50860621928,33.9862200479514,65.9215614728397,283.467282808635,1.06632281260275,4.87582562881898,7.98312479980703,94.1222150364936,10.6288418091863,2800.1945226391,7.34565664349636,2.41183227869164,8.97137322032218,3.95316694054438,61.0103649197455,3.52790128358905
1,2.2563087903631,391.746377757754,272232.190432254,157577.516475059,548.598558098891,87105.9935526233,1574489.23305487,83345.9928500032,6.24565365048845,9.83721823784733,1898.42489608078,195.166247257093,12.7426341898259,177.962964547954,44.3323824516608,836.631556106659,238.754362491544,27.5499476573789,3.95325716494045,2.59211623347758,2.52904264405528,3.66515854154768,6.63459199528189,5.60668010941391,316.162596685032,3.07289201982262,7.70311983254793,2.36303184448366,2.72556100351216,3.38123672312961,2.51739404035906
1,0.204963274214388,526.171738171252,37701.5488362622,71162.0834295298,253.950439946042,90076.4013102217,867650.872999369,55066.0437791671,8.8014874079226,7.9357930257544,4044.1326862736,236.934835614186,4.58623637353574,33.599198394108,172.211474664982,397.064020073482,6.0160472115509,29.0629159371305,9.21179168685902,0.20832012946027,0.347773926307631,0.884074666766007,5.33269918299283,4.22190489142513,35.9302702814623,0.920977600669009,11.8063249922311,2.79515200177615,0.719076309927376,1.03604273711325,0.293241760555274
1,0.217227745214799,635.96765976876,53491.9816966643,58272.4663899525,296.275643464476,52542.9624737377,834030.194914447,86355.6217377133,7.72016084716946,7.14436930257022,825.086100526555,132.339087573313,7.21586101629803,12.5469027401922,78.8188300510768,427.756001675968,5.11055407326232,12.3135755286735,7.36179285682228,0.285283059327758,0.309572421799916,1.37479808368342,5.35300163165372,3.60604887120228,211.718987135066,0.933484429226881,9.69206234822212,2.54617416426186,1.23060287069454,1.39297450616451,0.343060837331758
1,0.135854493254375,515.225484407005,23952.7677375752,153385.407678407,217.985194600464,131853.01805787,1013097.58490257,92366.5919991326,7.95035423981664,6.457622601929,6598.50317320048,172.732542352008,10.2500200947084,57.5221309198198,33.291662538106,1401.59091490964,6.32021354518154,19.3465754749378,2.22200268610895,0.19252933757361,0.308093158891016,1.2714722759095,5.42315777543771,3.89353034396904,186.579464051381,0.928730037658904,11.27040535875,2.73411977762647,1.40307898249151,1.5673950304466,0.19130399874121
1,0.04288551204379,184.234492914879,584.03140035438,752.486571387422,343.391065971302,2758.46000454822,3236.556315823,4127.90351222627,5.09178630128281,12.3240612871581,-11.1973023010572,313.821905471353,0.400830791609071,-2.68779170884741,21.4784836748839,159.03335191987,3.55623092414777,26.5633899101135,0.931595891157414,-0.050023141151291,1.73941372767855,0.079300737312711,4.73066554148798,5.14720238124249,11.5808280215259,0.167578248248569,2.27987062088926,2.57530923977627,0.000568949863921,4.494133408927,3.27312322252435
1,2.23397054688104,1312850.81620951,2536046.91326874,153307.507283887,13978.8261909293,16390467.9528521,453746.205045709,24408383.9105359,82185.087516282,108052.06025781,6372208.76558887,15710.7524529301,4321.2402055561,238.215720153119,1124429.94174653,17935990.8982238,58.7420924214149,121873.641000294,66625.7788278457,10.3718386941279,10.6446831773294,45.3916318479308,10.7254677252136,40.648966622738,2831.16506276778,9.19586815811936,2.4273140020151,3.7839868428763,2.10820448436917,46.4822466187552,40.846225319605
1,1.61114536802311,2056.008796925,98540.9507308203,67438.0503610638,7353.365789997,6942123.29765516,414799.308617597,18969179.6370526,75.9437598533238,3330.52808929705,16022.0851123829,24722.0875167171,18418.2592338434,2046.50547498378,692.645959642594,6704.6469394924,24.2241718608756,160.138596668404,465.900194432752,2.72254772449044,3.64035544442359,3.74403015756308,34.6780536025235,110.897239351487,749.068366080544,27.0472310264448,1.45892751351002,2.61622066292086,0.169442279262325,18.3522756954133,2.93115285513047
1,0.249104519331641,447.652946644354,894732.410309959,196770.799779946,941.181980910506,1275882.28448957,433246.224311982,318195.133323888,97.5358643238316,329.499025736242,1210.67489942052,14291.3501722992,8.9951145445939,184.359309336903,673.696664391644,2644.31599941501,33.4153152006695,388.858620230783,83.3826524004317,0.475756714789236,0.04674659759776,0.421265942458583,108.226076739134,3.43087190839854,376.662356086757,2.72152045738702,3.59034400034907,5.230193184999,0.280548651160655,5.98642716498817,0.801211284006259
1,0.087434961398975,588.991360828561,770478.575866223,1028.14808641451,391.798851078277,3712.83793133122,10846.3058685068,7936.79746078042,4.10694556503899,11.6285941897062,102.206735540631,383.309424663589,1.07661014541078,0.022984020310574,25.6312138753837,186.170941802527,3.93086986133469,32.1484414346131,3.31834716788253,0.162260932709573,0.958455298346314,0.239614304014188,3.54210903130674,5.50533132803739,16.5869719173032,0.249809953628853,14.0703884684208,4.45147353370092,0.031468597430268,1.07485392409309,0.156907172619374
1,-0.172918373454271,246.774023426753,372.104065611151,139.324201314558,314.005899010443,2331.37144880338,-59.0873366367254,803.204441272087,-11.4141159396968,8.11481539187003,-15.9925833232104,277.537957085947,-0.844455661296381,2.39136336854182,-7.51868926087789,87.2609232333981,0.243499902855532,1.64070121990912,-8.05401192553915,-0.307849907064483,-0.317015928280212,-0.334259036282396,0.679414335928106,3.55456094845561,-1.99163642693734,0.162632103064965,-0.386200928962078,13.9353966300975,-0.305268487652814,0.570987970890635,-0.194680104270893
1,1001.65631829791,10235.7935757028,11185.4903731268,10793.4145985145,11395.9380175082,12900.4257410112,10461.4363533186,15527.45161803,10856.896342978,1052.25999073961,10608.5975719765,11560.2430666911,1053.47776451409,1045.88665895102,10785.5394405076,10057.659731707,1026.42648323164,9882.32375884973,11107.6704450683,1034.8650223701,1044.47253333824,983.433009206168,1063.23122263127,1077.37192299295,10367.1983105725,1053.13489584192,1010.48934650913,445.498928959732,1061.09906422311,1052.59766735229,1024.91841493836
1,1022.49835261825,11046.8354683302,2120266.94743898,23296.4037029959,12600.9350664687,24609.1309513581,1236213.83518307,35248.5110810128,11009.5413125099,1382.64886138909,10920.8875031261,13867.2873276145,1087.46779382548,1898.71759717533,11126.2904781791,10480.5293618824,1110.5768957544,11774.7146469956,11455.3698901772,1327.72179863664,1071.84361746767,1038.1301224219,1088.20849784707,1128.15388146863,10732.1529997428,1082.54946208516,1531.20322513011,393.450491374646,1085.11811148641,1085.23373775086,1067.19830417464
1,-0.02716969948093,6703.83577991816,1709024.82676313,1161532.17233862,7200.32775393334,10677364.0585829,16860050.496165,200797.444373674,30.4024342665935,1554.0414125526,7808.60261344235,31171.9609917253,5507.49571785269,983.504056011653,2693.10865477272,283973.0445231,38.1695243168473,93.5672652909932,236.031369444967,0.386323774999834,1.20344281463692,19.5254849531157,12.5945243236027,13.9001817776003,148.605077203526,6.23784161891828,5.04239456759258,6.48567896498382,67.9185993184854,32.4942686489799,9.77607746381058
1,-0.018025772208848,6766.9068447516,1653697.54812758,1121022.95487343,917.994656041592,10549025.1957647,16763932.3410082,176212.946587875,14.7953331920637,11.6330688111158,7316.08567132049,23762.666431576,284.164891286861,47.5702906630628,2348.10639933094,283233.777825303,36.6495071732343,74.8571733758693,32.0202698250726,0.177575482742048,1.27806536796309,19.6264385516531,4.20877412127715,11.7779580458986,127.929117133806,0.615097419216882,5.6656218348007,6.9247856635739,68.8689242274252,31.4693230135585,9.70980419425508
1,-0.241233286851181,325.731485221308,12418.9681307835,2535.6048891949,1455.8066479072,10620.736679014,6296.13006541449,221601.63929317,-7.05551720532166,423.002878797164,49.9852777639093,5211.02570940836,3.59064731380885,56.3676346059489,53.593891673986,990.554254103582,4.30407326455695,33.7941691791722,28.1704585810317,0.087780775215084,1.87536234583622,0.072731567669242,19.045042055436,10.7415431387692,376.732178682159,5.9804463782352,3.44604853917707,4.13722017079994,-0.262896807795978,2.49278479361653,-0.168785938495697
1,-0.195754598433921,174.139133678794,7802.58839718368,451.579733720583,614.722908928224,2993.07835105149,666783.54782071,5702.4682253401,-8.63544326065857,34.6015266395478,-4.07714929086158,651.299693012512,0.0806107181728,10.0908025306045,46.5627070865526,96.911141402872,4.61098775689997,28.7649632081018,-6.36551079127689,-0.303977908359949,0.745559549066061,-0.199671558258519,63.0625390120228,6.69179215673307,14.0208300838275,0.757132163922888,3.63301045760906,2.68249755692622,-0.290644374338595,4.92974955127069,-0.260287847065194
1,44.2003318025021,1798.40139551733,568305.784996578,1123744.14452598,517674.964855211,1168641.79469619,97728.6490049436,350459037.272907,879.054637512763,529.769122547169,8046.71729054879,273780.955433289,79.6441722927861,357.034667975164,248.985651665695,1030.95277292342,259.665872900622,101.24228068514,12.6758466493177,131.834336479824,2.92971963199207,16.6732371764342,28.4223607188157,20.270004138784,9901.34482802986,10.836511580788,1.03299677908459,3.32757284591875,-0.187427529015381,40.1603511055897,125.123971168741
1,-0.316976242376305,268.580107509879,225824.290718634,1255.34922881816,3677.87086736332,3364.39607953725,9920.93126191753,41968.8371142544,2.86742085191407,98.9918092248815,154.493718073543,1083.81076092576,0.062305673461915,45.9064110844665,52.0484085339096,263.27550300981,6.09246761449769,60.211536220439,-3.8167616053656,-0.2977391054974,1.83124552025029,-0.1011172502565,6.72903161914485,6.92423426554778,82.7763886742848,1.42251680774072,4.70421711209661,1.65716577000229,-0.283529425458864,2.37653155762097,0.192433624155748
1,44.4904954740173,2269.34516831498,551064.643379633,1099382.99342878,521684.645457274,1191901.17576357,93050.2003784972,354965705.043256,878.968581991965,506.243713216913,8162.13441220705,280004.470562322,78.5336237569709,342.264269870084,238.879440386331,1444.40462702,257.611435849796,106.115748003928,10.4297940274266,134.101164064295,3.28865814674875,17.0960372851038,27.9690859373107,19.5181712944023,10112.9036017173,11.5842354773178,1.0933797031518,3.39465376331634,-0.181484511436183,41.5778709728373,123.90233288363
1,2.82614777952878,1625.22490613493,2988524.01173354,1817765.78560403,2744.20235704771,39700149.2531466,60948867.4828795,564303.543365135,15.3752752183917,76.1542439006374,438445.278346919,6883.87633509138,227.642964927639,149.271361086645,1081.32449671647,36489.3698232676,50.1512093239648,93.1962710112772,118.141279976312,0.567563557377107,1.97179325121584,16.4382526281706,5.91614620677565,25.2821526770049,432.172935327988,10.603549544626,2.04097419429162,2.20755988216758,15.9284960629891,5.37171613139967,8.51240622271466
1,0.25254002500665,53838.5342233065,4031932.56822508,437685.861971659,8969.6776802847,1056939.84605053,3412651.5656152,591987.095330227,21.1810493258146,181.165226926913,46039.9254792834,23401.8146725306,286.497625434433,531.221843464557,2637.63076373836,647939.804350531,9.49894535904817,91.8959526458729,4767.1688856958,0.506298610831774,1.34284654578185,21.6617580561313,6.95625944325846,9.54623161745986,873.741564011921,205.303771520261,3.80034447486755,0.883473300939874,0.912388602245105,12.7157216251764,0.407659318347533
0,-10.2257498605943,180394.806332554,4979295.03891735,168659.613034092,114144.318673167,547785.4054172,3156071.93069712,1344498.22441026,-52.9994814462476,-624.041693152851,165861.90657998,17721.2184718061,797.741289564074,1933.78657415915,-656.320108597563,2284688.95411159,318.134833207083,1822.56212131345,16757.0303087225,-39.8898167017622,-24.1198550268576,-10.635271832628,18.1035214408107,331.925737470323,1899.43436292493,7.08415232558151,-9.92585068532071,-168.042335896035,-28.0185490984224,-31.7030434698471,-26.6911926335113
1,0.559090291930539,185642.32047443,4851742.91833828,158279.365798908,8522.88050803858,358165.617131929,1788529.27014092,1090163.86193206,18.014557907864,128.434810905154,160056.182526561,10502.9381587541,851.353891602128,221.937241805773,1014.28787180026,2227671.58086494,6.78725565906137,90.4348869254997,17987.0292083324,0.51094848446576,1.32452709016041,11.1151569819437,7.97114487274399,6.14294562842903,319.248108514162,50.7061569701374,9.0312329179989,4.56990387613859,0.78500879739747,13.2900778420362,0.172581905996589
1,0.056295423518718,1467.50769785686,864604.053745837,190526.895095816,6333.4932309954,2605302.06803615,1376136.47299863,335917.526093435,23.8691055966922,150.887792395467,1964.2298976637,9026.63074654388,8543.30663417506,164.145010235018,182.808752845592,2212.1433668603,20.9646277419236,389.297710971307,63.7540829084831,0.660515763204389,2.36036892521173,1.19078002783018,17.9440696408212,7.97215793120632,1625.61586127902,11.5906978368916,3.54063710551572,3.18836281015469,0.382060722488081,16.4748812195587,1.0336500116149
